timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-15,林原歯科クリニック,鳥取県　米子市　東福原　６−７−３,鳥取県米子市東福原六丁目7-3,,2023年1月22日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1444,個人,林原　哲之,林原　哲之,"[1. 歯科領域の一次診療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,3.5|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団　　彦歯科医院,鳥取県　米子市　東福原６−３−４３,鳥取県米子市東福原六丁目3-43,,2023年5月1日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1445,個人,稲村　彦衛門,稲村　彦衛門,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 2. 施設内の情報の表示, 3. 音声による情報の伝達, 施設のバリアフリー化の実施, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, 1. 点滴の管理, ]","[1. 病院との連携, 2. 診療所との連携, 3. 訪問看護ステーションとの連携, 4. 居宅介護支援事業所との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,ひらばやし歯科クリニック,米子市夜見町２７８８−５,鳥取県米子市夜見町2788-5,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1447,個人,平林　正哉,平林　正哉,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, ]",[],[],[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,舩木歯科クリニック,鳥取県米子市西福原１１−２,鳥取県米子市西福原11-2,,2020年9月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1448,個人,舩木　匡一,舩木　匡一,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, ]",[],[],[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,ホワイト歯科医院,米子市石井６９９−３,鳥取県米子市石井699-3,,2023年3月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1450,個人,入沢　麻美子,入沢　麻美子,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,本田歯科医院,米子市一部２９８,鳥取県米子市一部298,,2023年1月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1451,個人,本田　智毅,本田　智毅,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団厚生館宮岡歯科医院,米子市角盤町１−１５４,鳥取県米子市角盤町一丁目154,,2021年1月14日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1453,個人,宮岡　博就,宮岡　博就,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 4. 顎骨骨折治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 手話による対応, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, 2. 健康増進法第28条第13号に規定する特定屋外喫煙場所の設置, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],2|-|-,-|-|-,-|-|-,6|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,みやじ歯科,米子市両三柳２７４０,鳥取県米子市両三柳2740,,2020年7月12日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1454,個人,宮地　雅之,宮地　雅之,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,やお歯科クリニック,米子市上福原３−３−２２,鳥取県米子市上福原三丁目3-22,,2022年2月14日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1455,個人,八尾　正己,八尾　正己,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, ]",2.1|-|-,-|-|-,-|-|-,９|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,山口歯科医院,米子市錦町３−９０−８,鳥取県米子市錦町三丁目90-8,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1457,個人,山口　富美子,山口　富美子,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,よしだ歯科クリニック,米子市皆生４−４−１０,鳥取県米子市皆生四丁目4-10,,2023年3月6日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1458,個人,吉田　勇夫,吉田　勇夫,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,0.5|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,歯科　吉田医院,米子市和田町１８０７の１,鳥取県米子市和田町1807-1,,2020年9月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1459,個人,吉田　邦子,吉田　邦子,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,米子デンタルクリニック,鳥取県米子市新開５丁目１−９,鳥取県米子市新開五丁目1-9,,2022年12月30日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1460,個人,斉藤　正博,斉藤　正博,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団　米原歯科クリニック,米子市米原８−１−３８,鳥取県米子市米原八丁目1-38,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1461,個人,掘江　隆,掘江　隆,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団りつ歯科医院,鳥取県米子市夜見町２２７９−２,鳥取県米子市夜見町2279-2,,2019年12月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1462,個人,平林　律,平林　律,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 2. 健康増進法第28条第13号に規定する特定屋外喫煙場所の設置, ]",[],[],[],-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,2,"['歯科領域', '口腔外科領域']"
2023-09-15,ワイエイデンタルクリニック,米子市両三柳１０７,鳥取県米子市両三柳107,,2023年1月16日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1463,個人,山中　渉,山中　渉,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 3. 唇顎口蓋裂の歯科矯正治療, 4. 顎変形症の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, ]","[1. 病院との連携, 2. 診療所との連携, 3. 訪問看護ステーションとの連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",2（他 非常勤4）|-|-,-|-|-,-|-|-,15|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,渡部歯科医院,鳥取県米子市四日市町９４,鳥取県米子市四日市町94,,2018年5月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1464,個人,渡部　隆夫,渡部　隆夫,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 4. 顎骨骨折治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, ]",[],"[4. 在宅患者訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,いなむら歯科,米子市淀江町淀江６８１−４９,鳥取県米子市淀江町淀江681-49,,2022年5月15日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1465,個人,医療法人社団稲村歯科医院　理事長　稲村　憲慈,医療法人社団稲村歯科医院　理事長　稲村　憲慈,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",3|-|-,-|-|-,-|-|-,6|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,舩木歯科医院,西伯郡大山町塩津字葉砂粉３１３−１,鳥取県西伯郡大山町塩津字葉砂粉313-1,,2020年9月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1467,個人,舩木　靖,舩木　靖,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,横川歯科医院,境港市元町１８００番地,鳥取県境港市元町1800,,2018年3月13日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1468,個人,横川　和,横川　和,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]","[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,芹田歯科,境港市明治町６７,鳥取県境港市明治町67,,2022年2月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1470,個人,芹田　晃,芹田　晃,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団木村歯科医院,鳥取県境港市小篠津町869-3,鳥取県境港市小篠津町869-3,,2023年3月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1471,個人,木村　清,木村　清,[],"[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団足立守歯科,境港市明治町８,鳥取県境港市明治町8,,2018年5月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1473,個人,足立　守,足立　守,[],[],na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団小徳歯科クリニック,境港市元町４１番地,鳥取県境港市元町41,,2022年2月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1474,個人,小徳　裕司,小徳　賢司,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,たけし歯科クリニック,境港市外江町１６２５,鳥取県境港市外江町1625,,2018年3月21日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1475,個人,遠藤　武司,遠藤　武司,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団ながせ歯科医院,境港市湊町１５０,鳥取県境港市湊町150,,2018年3月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1476,個人,永瀬　聡,永瀬　聡,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人　祥敬会　森脇歯科医院,境港市中野町１８９３−１,鳥取県境港市中野町1893-1,,2023年1月11日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1477,個人,森脇　祥博,森脇　祥博,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 3. 唇顎口蓋裂の歯科矯正治療, 4. 顎変形症の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, 4. 居宅介護支援事業所との連携, ]",3|-|-,-|-|-,-|-|-,9|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,倉元歯科クリニック,境港市渡町２８９２−１,鳥取県境港市渡町2892-1,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1478,個人,倉元　健志,倉元　健志,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,わたなべ歯科クリニック,西伯郡南部町天万３２８−１,鳥取県西伯郡南部町天萬328-1,,2018年3月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1479,個人,渡邊　真理,渡邊　真理,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,入沢歯科医院,日野郡日南町生山６９０番地,鳥取県日野郡日南町生山690,,2023年3月6日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1480,個人,入澤　雄介,入澤　雄介,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,小田歯科医院,西伯郡伯耆町押口86-2,鳥取県西伯郡伯耆町押口86-2,,2023年3月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1481,個人,小田　浩一,小田　浩一,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],2|-|-,-|-|-,-|-|-,6|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,Ｅ歯科クリニック,西伯郡伯耆町大殿１０２０−６,鳥取県西伯郡伯耆町大殿1020-6,,2022年12月31日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1482,個人,遠藤　茂雄,遠藤　茂雄,[],[],na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,8|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人下村歯科医院,鳥取県西伯郡伯耆町溝口175,鳥取県西伯郡伯耆町溝口175,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1484,個人,下村和也,下村和也,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 11. モニター測定, ]","[2. 診療所との連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,小山歯科クリニック,西伯郡大山町末長290-1,鳥取県西伯郡大山町末長290-1,,2023年1月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1485,個人,小山　博信,小山　博信,[],[],na,na,"[駐車場の有無, 1. 手話による対応, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, ]",[],2|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団江原歯科医院,西伯郡大山町田中５７０−２,鳥取県西伯郡大山町田中570-2,,2023年1月14日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1486,個人,江原　修司,江原　修司,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,明石歯科,西伯郡大山町御来屋１３３−７,鳥取県西伯郡大山町御来屋133-7,,2020年9月11日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1487,個人,明石　喬雄,明石　喬雄,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,2|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,国谷歯科医院,西伯郡大山町御来屋１６４,鳥取県西伯郡大山町御来屋164,,2018年5月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1488,個人,国谷　昌広,国谷　昌広,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,どい歯科クリニック,米子市淀江町佐陀2135-5,鳥取県米子市淀江町佐陀2135-5,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1491,個人,土井　教子,土井　教子,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,井上歯科クリニック,鳥取県西伯郡日吉津村日吉津2144-1,鳥取県西伯郡日吉津村大字日吉津2144-1,,2023年1月12日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1492,個人,井上　晶文,井上　晶文,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,古川歯科,米子市淀江町佐陀７１９−１９,鳥取県米子市淀江町佐陀719-19,,2023年1月11日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1493,個人,古川　清暁,古川　清暁,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,さかい歯科クリニック,境港市夕日ヶ丘１−１７,鳥取県境港市夕日ヶ丘一丁目17,,2020年1月27日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1494,個人,酒井　博淳,酒井　博淳,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",2|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,デンタル　サロン　ド　ブライト,鳥取県米子市四日市町４６,鳥取県米子市四日市町46,,2022年2月7日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1495,個人,足本　敦,足本　敦,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]","[4. 居宅介護支援事業所との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,TAKAデンタルクリニック,鳥取県米子市道笑町４丁目８７番地１,鳥取県米子市道笑町四丁目87-1,,2018年3月28日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1496,個人,小徳　崇人,小徳　崇人,[],[],na,na,"[駐車場の有無, 5. 点字による表示, 施設のバリアフリー化の実施, ]",[],"[1. 往診（終日対応することができるものに限る）, ]","[1. 病院との連携, ]",1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,あい・あだちデンタルクリニック,境港市　上道町　１８５５−３,鳥取県境港市上道町1855-3,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1497,個人,足立　融,足立　融,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]","[4. 居宅介護支援事業所との連携, ]",1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人　秋山歯科・矯正歯科医院,鳥取市南町４０１,鳥取県鳥取市南町401,,2022年1月21日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1498,個人,医療法人　秋山歯科・矯正歯科医院,秋山　雄平,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 9. 在宅患者訪問看護・指導, ]","[1. 病院との連携, ]",5|-|-,-|-|-,-|-|-,７|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
2023-09-15,アルファ矯正歯科,鳥取市東品治町１１１−１シャミネ鳥取１Ｆ,鳥取県鳥取市東品治町111-1,ｼｬﾐﾈ鳥取1f,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1499,個人,岸　正人,岸　正人,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,3,"['歯科領域', '口腔外科領域']"
